# num_vertices: 51842
# num_edges: 426124
# min_x: -71.6522
# min_y: -122.577
# min_z: -30.2009
# Offset added
# min_x: 0
# min_y: 0
# min_z: 0
# min vertex degree: 6
# max vertex degree: 1246
# Vertices: 51842
# Add offset (x y z) to get original positions: (-71.652210 -122.577140 -30.200880)
# Position (x y z)	Area
58.934210 91.350840 128.030240 	lh.precentral
56.959800 89.778960 127.063250 	lh.precentral
57.824590 88.260650 124.562400 	lh.precentral
49.993370 90.638550 127.171930 	lh.precentral
46.803300 91.609510 125.868290 	lh.precentral
56.503000 88.372850 124.106730 	lh.precentral
56.058860 87.856600 122.179110 	lh.precentral
55.720870 89.132710 125.524820 	lh.precentral
54.121040 89.083140 125.586830 	lh.precentral
43.986970 91.315930 122.130490 	lh.precentral
44.403700 93.013310 117.498560 	lh.precentral
44.911820 91.563520 114.773550 	lh.precentral
45.795630 91.642300 111.828280 	lh.precentral
42.242260 92.649340 115.305440 	lh.precentral
46.061750 90.652550 110.651300 	lh.precentral
42.930930 92.769130 113.973660 	lh.precentral
44.212410 92.434690 111.350280 	lh.precentral
46.950140 92.024440 108.203520 	lh.precentral
44.895720 92.186330 110.044970 	lh.precentral
45.429820 93.151050 108.303480 	lh.precentral
35.471340 88.733760 100.787490 	lh.precentral
35.268740 88.740450 98.584610 	lh.precentral
34.424720 89.871610 101.810650 	lh.precentral
34.500580 89.894840 97.989100 	lh.precentral
34.426260 87.821570 95.785840 	lh.precentral
27.691870 88.504640 98.141260 	lh.precentral
25.811630 88.980850 97.426770 	lh.precentral
23.876140 88.289690 95.139130 	lh.precentral
34.112210 86.585350 94.723340 	lh.precentral
20.872120 88.731860 87.544890 	lh.precentral
21.981300 88.044040 86.436780 	lh.precentral
21.411790 88.712340 89.202120 	lh.precentral
19.283240 89.456690 87.173040 	lh.precentral
23.580570 87.652110 87.337710 	lh.precentral
25.496980 85.046460 65.073670 	lh.transversetemporal
66.265860 91.135720 129.033470 	lh.precentral
63.983470 91.755130 129.551730 	lh.precentral
65.002290 92.764750 129.067940 	lh.precentral
61.349590 92.146040 128.878500 	lh.precentral
56.881040 91.360790 127.589070 	lh.precentral
52.972230 89.994500 127.068660 	lh.precentral
53.459990 91.298460 127.627680 	lh.precentral
49.682540 92.224630 127.213630 	lh.precentral
44.815880 92.067560 123.409200 	lh.precentral
45.085180 93.889790 122.328290 	lh.precentral
44.541660 93.439300 120.311640 	lh.precentral
44.979760 93.439990 115.054800 	lh.precentral
38.134080 92.031630 118.773110 	lh.precentral
46.245600 92.770190 111.621810 	lh.precentral
40.423100 93.339360 117.308630 	lh.precentral
32.480540 90.422450 113.259940 	lh.precentral
32.123250 90.907120 111.658410 	lh.precentral
32.369720 92.089830 114.147810 	lh.precentral
46.677110 93.259240 108.466850 	lh.precentral
34.568150 89.110170 105.397610 	lh.precentral
34.110230 90.153760 103.695710 	lh.precentral
33.664870 89.807890 106.845370 	lh.precentral
33.266400 91.481260 104.457250 	lh.precentral
33.471170 90.405380 100.416680 	lh.precentral
28.627750 89.406020 99.368370 	lh.precentral
31.025220 89.008750 98.593220 	lh.precentral
24.887480 90.223720 98.131700 	lh.precentral
32.806210 89.317460 98.002100 	lh.precentral
22.805870 89.505030 94.746890 	lh.precentral
24.233340 87.769830 92.551510 	lh.precentral
22.726560 89.056140 92.939220 	lh.precentral
23.712130 87.881610 89.027460 	lh.precentral
22.652530 88.254000 89.783760 	lh.precentral
22.071070 88.848130 90.824720 	lh.precentral
18.070210 90.516470 88.344970 	lh.precentral
17.353850 90.840890 85.738560 	lh.precentral
59.444550 92.216380 128.321160 	lh.precentral
61.153930 93.477710 128.370410 	lh.precentral
59.248790 93.548050 127.813070 	lh.precentral
55.387830 92.104380 127.560410 	lh.precentral
55.616550 93.468250 127.444430 	lh.precentral
52.503490 92.222660 127.797630 	lh.precentral
50.953310 92.572290 127.578830 	lh.precentral
52.949550 93.575240 127.538250 	lh.precentral
47.786130 92.980020 126.130460 	lh.precentral
38.899180 93.692680 118.043030 	lh.precentral
35.748490 92.651980 118.239490 	lh.precentral
34.451300 91.925320 117.301350 	lh.precentral
46.592980 93.422420 110.002980 	lh.precentral
45.705330 94.105140 112.446740 	lh.precentral
41.477960 93.928890 116.105060 	lh.precentral
46.376360 95.132910 110.142900 	lh.precentral
42.753000 94.449500 113.782870 	lh.precentral
32.320180 90.814080 110.111640 	lh.precentral
32.012430 92.574490 112.546280 	lh.precentral
32.222260 92.875280 109.722610 	lh.precentral
47.173460 94.763690 107.433310 	lh.precentral
43.787730 94.301160 111.095670 	lh.precentral
32.958560 91.470260 106.323470 	lh.precentral
45.038110 94.558900 108.111020 	lh.precentral
47.691350 94.602000 106.209530 	lh.precentral
33.076680 92.944300 104.028570 	lh.precentral
45.605680 94.799400 106.194130 	lh.precentral
33.749630 90.421910 98.798000 	lh.precentral
32.839040 91.832280 101.037630 	lh.precentral
30.348170 89.774220 99.507520 	lh.precentral
27.929250 90.623010 100.296130 	lh.precentral
30.898700 91.039250 100.438990 	lh.precentral
26.069200 90.963400 99.772830 	lh.precentral
23.063490 90.798090 97.879080 	lh.precentral
21.865550 90.678130 95.547750 	lh.precentral
21.890040 89.490450 92.095310 	lh.precentral
16.955130 91.260830 87.053390 	lh.precentral
16.015100 92.303600 86.932290 	lh.precentral
17.318180 91.366740 84.154230 	lh.precentral
64.314650 93.912430 128.058610 	lh.precentral
56.597350 94.493290 126.410520 	lh.precentral
54.134770 94.014910 127.252320 	lh.precentral
51.399370 93.924870 127.319450 	lh.precentral
47.928660 94.156100 125.748780 	lh.precentral
60.958420 94.761310 123.577480 	lh.precentral
60.009160 94.926110 122.453390 	lh.precentral
60.551360 94.720810 125.383290 	lh.precentral
61.992190 95.217500 123.225970 	lh.precentral
58.579730 95.274730 123.443190 	lh.precentral
61.043460 95.382280 122.100750 	lh.superiorfrontal
45.506030 95.244790 122.802010 	lh.precentral
44.361720 94.078340 118.982370 	lh.precentral
44.203420 95.703510 118.641060 	lh.precentral
44.518530 94.119660 116.428700 	lh.precentral
44.183870 95.586980 116.771520 	lh.precentral
45.172530 94.583070 113.827730 	lh.precentral
36.062040 94.499940 117.754730 	lh.precentral
33.247930 92.832250 115.752540 	lh.precentral
38.761460 95.246010 117.588460 	lh.precentral
33.245600 94.193290 115.053340 	lh.precentral
41.743030 95.220690 115.293580 	lh.precentral
32.379460 93.886540 112.925120 	lh.precentral
32.392350 94.280350 111.647090 	lh.precentral
32.297690 93.015440 108.750460 	lh.precentral
47.134480 95.976530 108.822950 	lh.precentral
44.078280 95.460420 109.596760 	lh.precentral
32.453170 92.489370 107.281980 	lh.precentral
32.664380 94.264150 107.477080 	lh.precentral
44.968900 95.970430 105.824950 	lh.precentral
33.094500 93.107980 102.543270 	lh.precentral
32.002470 92.086530 100.774690 	lh.precentral
29.170130 91.418250 101.147860 	lh.precentral
24.550010 92.105870 100.109290 	lh.precentral
22.734170 91.933040 99.008650 	lh.precentral
21.989990 90.946500 97.028860 	lh.precentral
16.588470 92.454990 84.168770 	lh.precentral
26.117510 97.749600 87.470750 	lh.precentral
26.027710 98.006120 86.377230 	lh.precentral
62.199070 94.181470 127.703550 	lh.precentral
61.808490 94.720070 126.225380 	lh.precentral
58.224990 94.451920 126.459570 	lh.precentral
62.631280 95.366450 124.902410 	lh.precentral
58.982090 94.951220 125.363150 	lh.precentral
55.677670 95.423460 125.623270 	lh.precentral
54.250500 95.271720 126.369880 	lh.precentral
52.919650 95.941950 125.983600 	lh.precentral
53.087000 96.697330 124.468640 	lh.precentral
51.253750 95.034750 126.646110 	lh.precentral
64.016170 95.758180 125.163620 	lh.precentral
64.656840 96.719630 123.764390 	lh.precentral
54.689320 96.630890 123.368600 	lh.precentral
51.736340 97.215320 124.068270 	lh.precentral
57.434550 95.729930 122.880410 	lh.precentral
57.215850 96.032590 121.333860 	lh.precentral
55.949130 96.027240 124.136950 	lh.precentral
64.080860 97.921430 122.362620 	lh.superiorfrontal
45.348880 97.408170 121.284400 	lh.precentral
46.559450 95.779290 123.927090 	lh.precentral
55.502930 97.091160 120.873770 	lh.precentral
59.394070 96.033600 121.546250 	lh.superiorfrontal
44.935760 96.260430 113.904550 	lh.precentral
37.498260 95.640450 117.705330 	lh.precentral
40.109320 96.709300 116.459890 	lh.precentral
37.214760 97.402610 116.893700 	lh.precentral
34.986220 95.138450 117.137610 	lh.precentral
33.747270 94.840260 115.937740 	lh.precentral
35.127060 96.207090 116.717000 	lh.precentral
33.889160 95.908890 115.517130 	lh.precentral
45.916700 95.548470 111.466240 	lh.precentral
45.513710 96.832520 112.379320 	lh.precentral
41.250430 96.442850 115.374860 	lh.precentral
32.688340 95.654120 111.954060 	lh.precentral
43.116890 95.053660 112.432510 	lh.precentral
42.651810 96.838430 112.550810 	lh.precentral
32.508910 94.790110 108.945560 	lh.precentral
32.783890 94.392650 105.185140 	lh.precentral
31.945720 93.844940 103.060540 	lh.precentral
29.355680 92.418970 102.307250 	lh.precentral
24.712340 92.910720 101.276160 	lh.precentral
26.334380 92.991080 102.554680 	lh.precentral
23.000960 93.875390 101.161230 	lh.precentral
31.210740 92.997370 102.267460 	lh.precentral
21.551290 92.760880 99.036310 	lh.precentral
20.881110 92.384440 97.800000 	lh.precentral
19.026490 92.920520 95.556840 	lh.precentral
17.530290 92.975670 92.605960 	lh.precentral
14.811920 94.128960 87.726720 	lh.precentral
15.685160 92.971910 85.633150 	lh.precentral
15.023800 94.078460 86.270000 	lh.precentral
16.769530 93.648180 60.989190 	lh.precentral
13.723750 94.164150 60.604170 	lh.precentral
49.762510 95.227570 126.205520 	lh.precentral
54.461810 97.392050 121.651970 	lh.precentral
50.077740 96.652650 125.142630 	lh.precentral
51.735630 98.320230 122.771010 	lh.precentral
55.614770 97.876450 120.633350 	lh.superiorfrontal
52.858800 98.563520 121.454760 	lh.precentral
44.249330 97.057820 118.831090 	lh.precentral
44.187420 96.703930 116.165890 	lh.precentral
35.919380 97.330710 116.521360 	lh.precentral
34.032320 97.012870 114.688590 	lh.precentral
39.915980 98.444780 115.571430 	lh.precentral
41.796360 97.456440 113.983580 	lh.precentral
33.321340 97.012340 113.287950 	lh.precentral
32.729460 96.024120 110.223550 	lh.precentral
42.816070 97.604180 110.946780 	lh.precentral
47.635370 97.545120 109.330150 	lh.superiorfrontal
43.570650 96.978900 109.329570 	lh.precentral
32.788870 95.054490 106.716310 	lh.precentral
32.313460 96.169480 107.176730 	lh.precentral
31.883500 94.509740 104.522410 	lh.precentral
41.792380 98.133880 100.281440 	lh.precentral
41.273770 99.397270 100.210220 	lh.precentral
28.217650 92.846540 103.069380 	lh.precentral
28.284260 93.804190 104.427340 	lh.precentral
25.839750 93.879390 103.478980 	lh.precentral
22.889170 95.206080 102.176840 	lh.precentral
21.655760 93.899460 100.022010 	lh.precentral
19.649780 93.362430 97.307240 	lh.precentral
18.747490 94.748460 98.230210 	lh.precentral
17.657770 93.753500 94.664820 	lh.precentral
16.658440 94.895470 95.446180 	lh.precentral
16.500080 93.689400 91.809770 	lh.precentral
15.118650 95.037350 92.478740 	lh.precentral
14.443010 95.321750 89.976510 	lh.precentral
14.108910 95.471470 88.707920 	lh.precentral
14.648700 95.277270 86.004310 	lh.precentral
14.906650 95.378130 84.623880 	lh.precentral
48.888180 96.887400 124.594030 	lh.precentral
49.871140 98.274100 123.370320 	lh.precentral
44.794010 98.046110 119.672570 	lh.precentral
46.283880 98.508940 121.782870 	lh.precentral
44.948720 99.495310 117.953720 	lh.superiorfrontal
53.171840 99.452270 121.362010 	lh.superiorfrontal
44.138700 97.867000 117.185080 	lh.precentral
44.590370 96.990260 114.969430 	lh.precentral
44.765680 98.555860 115.120140 	lh.superiorfrontal
37.708490 98.472280 116.496380 	lh.precentral
35.047300 98.141400 115.513160 	lh.precentral
45.850490 98.353160 112.619490 	lh.superiorfrontal
41.015620 98.791970 114.085510 	lh.precentral
33.450040 98.157520 112.429810 	lh.precentral
33.123250 97.418780 110.508740 	lh.precentral
43.280480 97.796080 107.471330 	lh.precentral
41.995110 99.064760 111.095090 	lh.precentral
42.247040 99.023570 106.876580 	lh.precentral
30.540300 94.876920 105.466680 	lh.precentral
28.814080 94.591770 105.401430 	lh.precentral
30.965290 95.874470 106.588710 	lh.precentral
27.789930 95.624120 106.361070 	lh.precentral
26.852800 94.161740 104.567730 	lh.precentral
26.024040 95.373770 105.183500 	lh.precentral
24.851560 95.654860 104.486130 	lh.precentral
26.432410 96.048990 106.002760 	lh.precentral
24.621820 94.640880 103.373730 	lh.precentral
23.493620 95.478860 102.953480 	lh.precentral
23.723370 96.492850 104.067000 	lh.precentral
21.434250 96.204190 101.721500 	lh.precentral
20.766480 95.176580 100.346330 	lh.precentral
20.820410 97.875550 101.825530 	lh.precentral
19.393300 95.616140 99.636360 	lh.precentral
18.524110 97.616570 99.740040 	lh.precentral
17.123820 95.448640 97.261160 	lh.precentral
15.149530 95.464960 94.057420 	lh.precentral
27.075260 99.325320 89.748120 	lh.precentral
13.939650 95.981400 91.175540 	lh.precentral
24.959300 98.310520 87.321900 	lh.precentral
13.266120 96.965890 88.173250 	lh.precentral
13.594020 96.822380 86.925240 	lh.precentral
14.307800 96.923140 84.631760 	lh.precentral
24.037020 96.060360 60.917590 	lh.precentral
19.753170 93.100550 60.884040 	lh.precentral
18.190550 94.002800 60.746340 	lh.precentral
22.059900 95.616500 60.446760 	lh.precentral
18.283720 95.527580 60.085370 	lh.precentral
16.009690 94.787450 60.006090 	lh.precentral
14.648370 94.928170 59.634550 	lh.precentral
47.085310 97.652220 123.208600 	lh.precentral
48.842050 98.648470 122.822430 	lh.precentral
47.106970 99.859210 121.343110 	lh.superiorfrontal
44.587130 98.913130 116.607250 	lh.superiorfrontal
39.001280 98.982840 115.864090 	lh.precentral
36.536610 99.728200 115.485780 	lh.precentral
38.732880 100.286260 115.089660 	lh.precentral
35.170800 99.469300 114.873770 	lh.precentral
37.200640 100.473090 115.062150 	lh.precentral
41.051150 99.634520 112.801060 	lh.precentral
40.197060 100.995460 112.271430 	lh.precentral
34.283480 99.485870 113.192180 	lh.precentral
41.717310 99.666850 108.883140 	lh.precentral
32.327210 98.125090 109.539980 	lh.precentral
41.315640 99.746680 105.109060 	lh.precentral
29.606160 96.561720 107.262110 	lh.precentral
28.158070 96.596370 107.098610 	lh.precentral
30.058200 97.690500 108.014270 	lh.precentral
26.912020 97.922920 106.905980 	lh.precentral
25.761620 97.682060 106.192100 	lh.precentral
23.422200 97.588750 104.220350 	lh.precentral
19.283450 98.848490 100.554050 	lh.precentral
16.848220 98.188580 98.436580 	lh.precentral
16.093730 96.888340 97.364980 	lh.precentral
14.148200 96.621500 94.326160 	lh.precentral
14.627030 97.491710 95.818720 	lh.precentral
13.150530 97.503050 92.737550 	lh.precentral
26.596340 100.028990 90.624980 	lh.precentral
29.242070 99.876940 90.298010 	lh.precentral
25.073010 99.952750 90.692280 	lh.precentral
27.911150 101.423060 92.311480 	lh.precentral
23.827380 99.242530 89.870530 	lh.precentral
24.025510 98.821490 88.096650 	lh.precentral
22.524120 100.140150 90.803640 	lh.precentral
24.885130 101.204290 91.872080 	lh.precentral
12.972860 97.290650 91.164480 	lh.precentral
12.633420 98.125430 89.431910 	lh.precentral
13.433570 97.910880 85.980400 	lh.precentral
11.421830 95.845590 74.717280 	lh.precentral
13.661690 97.818460 57.405420 	lh.precentral
13.962960 96.216550 57.805520 	lh.superiortemporal
11.989140 98.253160 57.460590 	lh.superiortemporal
38.433940 101.221690 114.172520 	lh.precentral
36.901690 101.408550 114.146140 	lh.precentral
34.292420 100.624940 112.479480 	lh.precentral
33.231140 100.532580 111.315080 	lh.precentral
35.597440 101.783050 113.221900 	lh.precentral
40.727580 100.651410 108.268510 	lh.precentral
40.364980 100.771790 105.761840 	lh.precentral
40.151290 101.410270 109.951950 	lh.precentral
31.612450 97.319780 108.245600 	lh.precentral
28.680110 98.891830 108.170300 	lh.precentral
40.247700 100.813160 102.087240 	lh.precentral
39.294770 101.822110 105.519060 	lh.precentral
26.983060 99.089480 107.225520 	lh.precentral
24.439790 98.452980 105.263600 	lh.precentral
24.061940 99.718640 104.804950 	lh.precentral
39.165080 102.248700 102.322420 	lh.precentral
21.813680 98.536930 102.827840 	lh.precentral
21.906310 99.975180 102.731750 	lh.precentral
18.977240 100.851170 99.567620 	lh.precentral
16.566090 100.180400 97.770320 	lh.precentral
13.961460 98.941580 95.396170 	lh.precentral
31.732140 101.099840 92.136180 	lh.precentral
30.257910 100.625540 91.513000 	lh.precentral
31.637980 102.043990 93.689960 	lh.precentral
29.406970 101.467900 92.650750 	lh.precentral
23.045220 101.051710 91.904360 	lh.precentral
25.134200 102.289970 93.162280 	lh.precentral
22.371120 101.959570 92.867590 	lh.precentral
21.521750 99.892680 90.818750 	lh.precentral
20.948840 100.684290 91.016270 	lh.precentral
21.543120 100.126720 90.159980 	lh.precentral
13.125730 98.977060 93.459220 	lh.precentral
12.168690 99.440210 88.967780 	lh.precentral
22.404330 101.171150 88.201260 	lh.precentral
12.820540 99.191060 85.735950 	lh.precentral
14.526550 97.318090 83.468140 	lh.precentral
13.705560 98.948060 83.403880 	lh.precentral
15.428600 97.461680 80.760400 	lh.precentral
15.893410 97.555290 79.426830 	lh.precentral
12.923720 96.030020 75.596640 	lh.precentral
12.460420 96.888590 76.663280 	lh.precentral
6.920470 99.881110 73.920810 	lh.precentral
22.388480 97.696510 60.116270 	lh.precentral
24.363630 106.321510 80.610450 	lh.precentral
13.087790 103.035790 64.703720 	lh.precentral
20.559990 109.009140 79.429780 	lh.precentral
20.732670 110.428860 66.897180 	lh.precentral
23.626580 108.641830 81.297260 	lh.precentral
22.247850 108.682950 80.930430 	lh.precentral
20.460290 111.779950 68.671680 	lh.precentral
21.504960 110.843480 67.818770 	lh.precentral
20.481410 113.912340 70.496840 	lh.precentral
6.875940 99.093910 70.705820 	lh.precentral
18.868140 100.332450 57.448630 	lh.precentral
14.322060 100.054380 56.268010 	lh.superiortemporal
38.948920 101.626520 112.932530 	lh.precentral
32.000320 99.488750 110.270850 	lh.precentral
33.348730 102.104220 111.081140 	lh.precentral
30.963320 100.645840 109.606570 	lh.precentral
